Stock,FC_Year,ModelLabel,Age,PointFC,AvgRankByAge,p10,p25,p50,p75,p90,System
Alagnak,2026,Naive8,Total,4123371,3.6666666666666665,1530612,2349824,3605721,5320609,7065866,Bristol Bay
Alagnak,2026,SibRegSimple,Age 3,2828,6.666666666666667,0,29,1148,18026,219726,Bristol Bay
Alagnak,2026,SibRegSimple,Age 4,2976,4.333333333333333,3,60,1977,35636,355413,Bristol Bay
Alagnak,2026,SibRegSimple,Age 5,599679,6.833333333333333,3016,30609,329788,4015594,17552263,Bristol Bay
Alagnak,2026,SibRegSimple,Age 6,600933,2.6666666666666665,4593,40366,379493,2576232,8842856,Bristol Bay
Alagnak,2026,SibRegSimple,Total,1206417,6.333333333333333,290479,495115,1113583,2322180,3692034,Bristol Bay
Alagnak,2026,SibRegLogPower,Age 3,2828,6.666666666666667,2,48,936,21064,171702,Bristol Bay
Alagnak,2026,SibRegLogPower,Age 4,218724092,9,1194427,11752317,152242308,1473717886,7140998181,Bristol Bay
Alagnak,2026,SibRegLogPower,Age 5,1758894,5.166666666666667,645020,1015736,1669000,2486126,3182865,Bristol Bay
Alagnak,2026,SibRegLogPower,Age 6,39877316,9,438183,2743145,24422049,170480900,765929211,Bristol Bay
Alagnak,2026,SibRegLogPower,Total,260363132,9,21324839,68556662,181510779,498294640,1093629730,Bristol Bay
Alagnak,2026,SibRegKalman,Age 3,2828,6.666666666666667,1,49,1737,17474,147115,Bristol Bay
Alagnak,2026,SibRegKalman,Age 4,723037,4.333333333333333,3038,45653,635552,5694878,29164099,Bristol Bay
Alagnak,2026,SibRegKalman,Age 5,1628070,1.5,615452,972077,1507890,2252022,2802694,Bristol Bay
Alagnak,2026,SibRegKalman,Age 6,478539,3.25,4810,37644,316329,2387779,10701714,Bristol Bay
Alagnak,2026,SibRegKalman,Total,2832475,1.8333333333333333,1180601,1758316,2510624,3422317,4398268,Bristol Bay
Alagnak,2026,TimeSeriesArimaBC,Age 3,1170,3.4166666666666665,3,50,849,11722,75197,Bristol Bay
Alagnak,2026,TimeSeriesArimaBC,Age 4,6867848,7,36781,425174,4074726,43253096,227773530,Bristol Bay
Alagnak,2026,TimeSeriesArimaBC,Age 5,3142357,6.166666666666667,960500,1573733,2831597,4786374,6730492,Bristol Bay
Alagnak,2026,TimeSeriesArimaBC,Age 6,738202,5,7792,67362,588793,5427055,25082201,Bristol Bay
Alagnak,2026,TimeSeriesArimaBC,Total,10749577,6.5,3322755,5608438,9425361,14999064,20938994,Bristol Bay
Alagnak,2026,TimeSeriesArimaNoBC,Age 3,18359,3.6666666666666665,13,304,8673,227253,1685093,Bristol Bay
Alagnak,2026,TimeSeriesArimaNoBC,Age 4,1500930,2.5,9657,90164,942733,9087164,37659559,Bristol Bay
Alagnak,2026,TimeSeriesArimaNoBC,Age 5,3208884,4.333333333333333,1057000,1533758,2619985,4253575,6198880,Bristol Bay
Alagnak,2026,TimeSeriesArimaNoBC,Age 6,273433,5,1231,16037,158956,1257780,7618725,Bristol Bay
Alagnak,2026,TimeSeriesArimaNoBC,Total,5001606,2.5,1901862,2992360,4514212,6487183,8783237,Bristol Bay
Alagnak,2026,TimeSeriesExpSmoothBC,Age 3,1188,2.5833333333333335,2,40,547,11166,81935,Bristol Bay
Alagnak,2026,TimeSeriesExpSmoothBC,Age 4,6838473,8,30888,335038,4802931,28894731,166397141,Bristol Bay
Alagnak,2026,TimeSeriesExpSmoothBC,Age 5,4141105,8.5,1222641,2051624,3595807,6226133,9064681,Bristol Bay
Alagnak,2026,TimeSeriesExpSmoothBC,Age 6,718048,7.333333333333333,8774,75121,558339,3907713,14472103,Bristol Bay
Alagnak,2026,TimeSeriesExpSmoothBC,Total,11698814,8,2783030,5096874,9655368,16496636,23943886,Bristol Bay
Alagnak,2026,TimeSeriesExpSmoothNoBC,Age 3,18333,3.6666666666666665,11,250,9838,142039,1661988,Bristol Bay
Alagnak,2026,TimeSeriesExpSmoothNoBC,Age 4,799031,2.5,7079,47490,427657,4309018,19730434,Bristol Bay
Alagnak,2026,TimeSeriesExpSmoothNoBC,Age 5,2132270,3.5,688755,1068900,1822136,3198426,4537817,Bristol Bay
Alagnak,2026,TimeSeriesExpSmoothNoBC,Age 6,201662,4,1835,15612,125228,947672,3464352,Bristol Bay
Alagnak,2026,TimeSeriesExpSmoothNoBC,Total,3151296,4.333333333333333,1082400,1735276,2751345,4302374,5522946,Bristol Bay
Egegik,2021,Naive4,Age 3,152167,2.8333333333333335,1745,10857,82818,502086,1578954,Bristol Bay
Egegik,2021,Naive4,Age 4,4685256,3.75,845128,1796364,3625803,7603086,12772857,Bristol Bay
Egegik,2021,Naive4,Age 5,6257823,4.333333333333333,2263939,3687773,5405073,7870007,10501684,Bristol Bay
Egegik,2021,Naive4,Age 6,1290201,3.8333333333333335,567070,845572,1312783,2029997,2695734,Bristol Bay
Egegik,2021,Naive4,Total,12385448,2.5,6099617,8302710,11605922,15104966,17937497,Bristol Bay
Egegik,2021,Naive8,Age 3,107870,6.833333333333333,1345,8678,74211,406796,1314309,Bristol Bay
Egegik,2021,Naive8,Age 4,2911458,3.4166666666666665,476002,994956,2662187,5291632,8737101,Bristol Bay
Egegik,2021,Naive8,Age 5,5270402,7.166666666666667,2231212,3163686,5037059,7842146,10250189,Bristol Bay
Egegik,2021,Naive8,Age 6,1474840,5.75,428030,779458,1390211,2215862,3073891,Bristol Bay
Egegik,2021,Naive8,Total,9764570,6.166666666666667,3960725,6471710,9604792,13071646,16778524,Bristol Bay
Egegik,2021,SibRegSimple,Age 3,154162,4.083333333333333,2843,15318,130636,676915,2535494,Bristol Bay
Egegik,2021,SibRegSimple,Age 4,6307875,5.666666666666667,109561,654413,3992370,19040286,82663820,Bristol Bay
Egegik,2021,SibRegSimple,Age 5,3488235,7.666666666666667,890597,1523142,3133812,5695122,7920937,Bristol Bay
Egegik,2021,SibRegSimple,Age 6,7059339,2.5,3057388,4387147,6640726,9679620,13215567,Bristol Bay
Egegik,2021,SibRegSimple,Total,17009611,8.166666666666666,6401957,9998832,15352932,22592594,30208493,Bristol Bay
Egegik,2021,SibRegLogPower,Age 3,154162,4.083333333333333,1657,16680,111724,720100,1955086,Bristol Bay
Egegik,2021,SibRegLogPower,Age 4,14502678,9,3488068,6065089,13559052,23548400,37386697,Bristol Bay
Egegik,2021,SibRegLogPower,Age 5,6186350,3.0833333333333335,2234710,3465447,5604930,8208142,11167734,Bristol Bay
Egegik,2021,SibRegLogPower,Age 6,5160728,3.3333333333333335,2140648,3137600,4681079,6991558,9163216,Bristol Bay
Egegik,2021,SibRegLogPower,Total,26003918,8.833333333333334,11337668,16544176,24373398,33955152,45322166,Bristol Bay
Egegik,2021,SibRegKalman,Age 3,154162,4.083333333333333,3609,13892,97721,631140,2629031,Bristol Bay
Egegik,2021,SibRegKalman,Age 4,6249958,2.3333333333333335,1277947,2779707,5556060,10043694,16015362,Bristol Bay
Egegik,2021,SibRegKalman,Age 5,4218889,5.083333333333333,1699696,2614976,4116947,6036502,7973106,Bristol Bay
Egegik,2021,SibRegKalman,Age 6,7151284,1.8333333333333333,2548116,4007722,5996240,9119384,12188784,Bristol Bay
Egegik,2021,SibRegKalman,Total,17774293,5.333333333333333,8801432,11569104,15432242,21229722,26097543,Bristol Bay
Egegik,2021,TimeSeriesArimaBC,Age 3,277089,5.75,3379,26585,237626,1632768,5589152,Bristol Bay
Egegik,2021,TimeSeriesArimaBC,Age 4,2488426,6,445625,1014571,2141188,4310582,6625625,Bristol Bay
Egegik,2021,TimeSeriesArimaBC,Age 5,6881213,4.833333333333333,2464164,3860573,6288435,10347146,14698834,Bristol Bay
Egegik,2021,TimeSeriesArimaBC,Age 6,851436,5.916666666666667,282810,460220,745642,1254818,1807631,Bristol Bay
Egegik,2021,TimeSeriesArimaBC,Total,10498164,2.75,4645023,6806442,9917788,13105492,16045249,Bristol Bay
Egegik,2021,TimeSeriesArimaNoBC,Age 3,53385,7,113,1920,26400,335460,1982117,Bristol Bay
Egegik,2021,TimeSeriesArimaNoBC,Age 4,10183357,5.333333333333333,1492044,3829104,9226495,19717818,39555312,Bristol Bay
Egegik,2021,TimeSeriesArimaNoBC,Age 5,7031703,5.333333333333333,2588043,4278923,6725046,9999693,14296713,Bristol Bay
Egegik,2021,TimeSeriesArimaNoBC,Age 6,859308,7.833333333333333,42407,167050,574542,2703208,8197931,Bristol Bay
Egegik,2021,TimeSeriesArimaNoBC,Total,18127752,4.333333333333333,7596089,11988580,16564513,23439943,29406103,Bristol Bay
Egegik,2021,TimeSeriesExpSmoothBC,Age 3,269934,4,1703,18538,189312,1648920,6260560,Bristol Bay
Egegik,2021,TimeSeriesExpSmoothBC,Age 4,5351716,5.666666666666667,968434,1934748,4309571,8431758,13618129,Bristol Bay
Egegik,2021,TimeSeriesExpSmoothBC,Age 5,6802968,4.833333333333333,2377222,3949858,6303804,9204664,12157394,Bristol Bay
Egegik,2021,TimeSeriesExpSmoothBC,Age 6,881819,8.5,326656,501364,807917,1456592,2077352,Bristol Bay
Egegik,2021,TimeSeriesExpSmoothBC,Total,13306437,4.25,6298233,9311461,12261914,16404916,20304555,Bristol Bay
Egegik,2021,TimeSeriesExpSmoothNoBC,Age 3,6782,6.333333333333333,41,486,4817,41500,223840,Bristol Bay
Egegik,2021,TimeSeriesExpSmoothNoBC,Age 4,4425476,3.8333333333333335,927215,2058874,4213798,7877960,13347135,Bristol Bay
Egegik,2021,TimeSeriesExpSmoothNoBC,Age 5,6342883,2.6666666666666665,2319364,3917541,6104180,8655400,11495198,Bristol Bay
Egegik,2021,TimeSeriesExpSmoothNoBC,Age 6,990673,5.5,323669,548594,939945,1561376,2337471,Bristol Bay
Egegik,2021,TimeSeriesExpSmoothNoBC,Total,11765814,2.6666666666666665,5591020,8017994,11183787,14298708,17543906,Bristol Bay
Egegik,2022,Naive4,Age 3,200130,3.8333333333333335,2605,19371,106888,718350,3315389,Bristol Bay
Egegik,2022,Naive4,Age 4,5022121,3.5,1022091,2054718,4920951,9323824,16488504,Bristol Bay
Egegik,2022,Naive4,Age 5,5368428,4.25,2129155,3148302,4835620,7585140,10509074,Bristol Bay
Egegik,2022,Naive4,Age 6,529782,3.5,204492,308658,486771,748378,1057002,Bristol Bay
Egegik,2022,Naive4,Total,11120462,2.5,5393649,7663536,10237491,13400126,16497857,Bristol Bay
Egegik,2022,Naive8,Age 3,143363,6.833333333333333,2440,16086,85915,541223,1989206,Bristol Bay
Egegik,2022,Naive8,Age 4,3394916,3.8333333333333335,662443,1428908,3126965,6460752,9573967,Bristol Bay
Egegik,2022,Naive8,Age 5,5308129,6.666666666666667,1895188,3176356,4771875,7016984,9814030,Bristol Bay
Egegik,2022,Naive8,Age 6,1199916,5,401509,689497,1144194,1809204,2618794,Bristol Bay
Egegik,2022,Naive8,Total,10046325,5.666666666666667,4379217,6592127,9096658,12896064,16373522,Bristol Bay
Egegik,2022,SibRegSimple,Age 3,180562,4.5,2240,14860,130772,938510,3013963,Bristol Bay
Egegik,2022,SibRegSimple,Age 4,9551844,5.666666666666667,100563,713598,5977813,42023466,134714890,Bristol Bay
Egegik,2022,SibRegSimple,Age 5,7669954,7.833333333333333,1935570,3344910,6907780,12662957,19238350,Bristol Bay
Egegik,2022,SibRegSimple,Age 6,1177739,4.833333333333333,430120,713286,1167334,1792360,2542465,Bristol Bay
Egegik,2022,SibRegSimple,Total,18580099,8,5611309,9559794,15395891,24205287,33577566,Bristol Bay
Egegik,2022,SibRegLogPower,Age 3,180562,4.5,2905,17228,153079,580470,2967028,Bristol Bay
Egegik,2022,SibRegLogPower,Age 4,17110747,9,3770111,7449318,15704278,26055728,42051442,Bristol Bay
Egegik,2022,SibRegLogPower,Age 5,7245318,2.75,2986305,4132763,6276036,9711278,13348147,Bristol Bay
Egegik,2022,SibRegLogPower,Age 6,1568389,4.25,552968,843584,1406348,2244680,3376686,Bristol Bay
Egegik,2022,SibRegLogPower,Total,26105016,9,10897957,15848554,23309276,33292602,42438195,Bristol Bay
Egegik,2022,SibRegKalman,Age 3,180562,4.5,2829,20982,113341,899574,3713998,Bristol Bay
Egegik,2022,SibRegKalman,Age 4,9221096,2.1666666666666665,2015341,3525914,7683749,16283962,25592843,Bristol Bay
Egegik,2022,SibRegKalman,Age 5,7354619,5.166666666666667,2914762,4275026,6695396,10161454,13216629,Bristol Bay
Egegik,2022,SibRegKalman,Age 6,1332629,5.25,410941,672992,1262075,1965096,2863740,Bristol Bay
Egegik,2022,SibRegKalman,Total,18088905,6.416666666666667,8479902,12456738,16951320,22402360,27871881,Bristol Bay
Egegik,2022,TimeSeriesArimaBC,Age 3,471605,4.083333333333333,5673,50606,310455,2785200,13323994,Bristol Bay
Egegik,2022,TimeSeriesArimaBC,Age 4,6935488,5.416666666666667,1369098,2981896,6041554,10866849,17407449,Bristol Bay
Egegik,2022,TimeSeriesArimaBC,Age 5,5347833,5.166666666666667,1985069,3099864,4861099,7546631,10168747,Bristol Bay
Egegik,2022,TimeSeriesArimaBC,Age 6,569923,4.166666666666667,200675,351972,535017,852279,1162096,Bristol Bay
Egegik,2022,TimeSeriesArimaBC,Total,13324850,2.25,6023940,8552486,11891938,16211844,21010351,Bristol Bay
Egegik,2022,TimeSeriesArimaNoBC,Age 3,109955,7.166666666666667,417,6611,62092,810538,4114711,Bristol Bay
Egegik,2022,TimeSeriesArimaNoBC,Age 4,5219031,5.916666666666667,840186,1659967,4592807,9954176,17446863,Bristol Bay
Egegik,2022,TimeSeriesArimaNoBC,Age 5,5441714,5.75,1991787,2962942,4699859,7125512,10248907,Bristol Bay
Egegik,2022,TimeSeriesArimaNoBC,Age 6,814991,6.5,31202,164751,675511,2845894,8232708,Bristol Bay
Egegik,2022,TimeSeriesArimaNoBC,Total,11585691,4.416666666666667,4836669,6970518,10508629,14296284,18431703,Bristol Bay
Egegik,2022,TimeSeriesExpSmoothBC,Age 3,457443,3.25,4270,29891,237133,1955006,7342625,Bristol Bay
Egegik,2022,TimeSeriesExpSmoothBC,Age 4,6926624,5.666666666666667,1147797,2769940,6004701,10429068,17758499,Bristol Bay
Egegik,2022,TimeSeriesExpSmoothBC,Age 5,5345270,4.75,1969286,3120710,5065540,7636632,10496935,Bristol Bay
Egegik,2022,TimeSeriesExpSmoothBC,Age 6,588636,7.5,212656,316632,583733,936736,1385335,Bristol Bay
Egegik,2022,TimeSeriesExpSmoothBC,Total,13317973,4.25,6607847,9457026,13019913,17461679,21312854,Bristol Bay
Egegik,2022,TimeSeriesExpSmoothNoBC,Age 3,10288,6.333333333333333,36,430,5736,59602,344314,Bristol Bay
Egegik,2022,TimeSeriesExpSmoothNoBC,Age 4,4356241,3.8333333333333335,794770,1696986,3437284,7190541,11470736,Bristol Bay
Egegik,2022,TimeSeriesExpSmoothNoBC,Age 5,5364550,2.6666666666666665,2024312,3119581,4736970,7218897,9446424,Bristol Bay
Egegik,2022,TimeSeriesExpSmoothNoBC,Age 6,697000,4,268132,413500,667369,1006366,1434255,Bristol Bay
Egegik,2022,TimeSeriesExpSmoothNoBC,Total,10428079,2.5,4878121,6788879,9664824,12523450,15390957,Bristol Bay
Egegik,2023,Naive4,Age 3,135479,3,1972,18938,117987,563650,2172261,Bristol Bay
Egegik,2023,Naive4,Age 4,5957058,3.1666666666666665,1053033,2227936,4590438,9183802,15253508,Bristol Bay
Egegik,2023,Naive4,Age 5,7615728,4.25,3020866,4370805,7238873,10630286,14512188,Bristol Bay
Egegik,2023,Naive4,Age 6,428995,3.4166666666666665,148135,240218,403759,641196,964532,Bristol Bay
Egegik,2023,Naive4,Total,14137260,2.4166666666666665,6813338,9192582,13155184,17060502,21172545,Bristol Bay
Egegik,2023,Naive8,Age 3,142477,5.833333333333333,1723,11830,70691,493826,1745336,Bristol Bay
Egegik,2023,Naive8,Age 4,4039567,3.9166666666666665,764590,1538886,3567815,7152529,13488313,Bristol Bay
Egegik,2023,Naive8,Age 5,6326110,6.833333333333333,2227791,3243576,5629575,8473456,11436045,Bristol Bay
Egegik,2023,Naive8,Age 6,1174508,4.916666666666667,376429,622314,1069127,1723542,2362527,Bristol Bay
Egegik,2023,Naive8,Total,11682662,6,4968453,7160788,10067841,13833768,17557497,Bristol Bay
Egegik,2023,SibRegSimple,Age 3,167439,3.1666666666666665,3306,18506,123966,846306,3108223,Bristol Bay
Egegik,2023,SibRegSimple,Age 4,1036250,5.666666666666667,11181,112932,800025,4299886,13474725,Bristol Bay
Egegik,2023,SibRegSimple,Age 5,11111631,7.666666666666667,2736606,4598754,9489233,16950404,25762990,Bristol Bay
Egegik,2023,SibRegSimple,Age 6,5365987,4.833333333333333,1926944,3077756,4918236,7456904,10860656,Bristol Bay
Egegik,2023,SibRegSimple,Total,17681307,8,5891541,9704546,15484191,25131106,32718915,Bristol Bay
Egegik,2023,SibRegLogPower,Age 3,167439,3.1666666666666665,1465,12400,110719,718949,2273842,Bristol Bay
Egegik,2023,SibRegLogPower,Age 4,8350572,9,1759087,3647942,7004416,13027118,20578725,Bristol Bay
Egegik,2023,SibRegLogPower,Age 5,8065488,2.6666666666666665,2972587,4437141,7143991,11186008,14937724,Bristol Bay
Egegik,2023,SibRegLogPower,Age 6,4109387,4.166666666666667,1494457,2312836,4044453,6489834,9179087,Bristol Bay
Egegik,2023,SibRegLogPower,Total,20692885,9,8531684,12542930,19519389,27201000,33305704,Bristol Bay
Egegik,2023,SibRegKalman,Age 3,167439,3.1666666666666665,2582,13678,102469,735014,2504935,Bristol Bay
Egegik,2023,SibRegKalman,Age 4,1396694,2.6666666666666665,269735,517403,1098175,1995002,3097512,Bristol Bay
Egegik,2023,SibRegKalman,Age 5,9474153,4.666666666666667,3545672,5662484,8822193,12995894,17916358,Bristol Bay
Egegik,2023,SibRegKalman,Age 6,5179880,5.333333333333333,1669227,2621686,4327354,6935946,10533378,Bristol Bay
Egegik,2023,SibRegKalman,Total,16218165,5.75,7240917,10548445,14829838,20638458,26349765,Bristol Bay
Egegik,2023,TimeSeriesArimaBC,Age 3,301868,8.333333333333334,3987,27893,279656,1515778,5070389,Bristol Bay
Egegik,2023,TimeSeriesArimaBC,Age 4,6246084,5.416666666666667,1326930,2625997,5320567,11042862,17053925,Bristol Bay
Egegik,2023,TimeSeriesArimaBC,Age 5,7304196,5.166666666666667,2570240,4064748,6368780,9734420,13253148,Bristol Bay
Egegik,2023,TimeSeriesArimaBC,Age 6,726967,4.25,251257,391701,672265,1088632,1613758,Bristol Bay
Egegik,2023,TimeSeriesArimaBC,Total,14579114,2,6452098,9945718,13979905,18296179,23334566,Bristol Bay
Egegik,2023,TimeSeriesArimaNoBC,Age 3,167317,5.833333333333333,781,11128,118704,909304,7992366,Bristol Bay
Egegik,2023,TimeSeriesArimaNoBC,Age 4,4921586,5.916666666666667,860729,2070406,4577179,10234292,17978925,Bristol Bay
Egegik,2023,TimeSeriesArimaNoBC,Age 5,7221107,6,2654929,4277883,6792319,10546632,14317511,Bristol Bay
Egegik,2023,TimeSeriesArimaNoBC,Age 6,1253822,6.5,38065,167228,840432,4075720,11372056,Bristol Bay
Egegik,2023,TimeSeriesArimaNoBC,Total,13563832,4.916666666666667,5891841,9012438,12736960,17331028,22359330,Bristol Bay
Egegik,2023,TimeSeriesExpSmoothBC,Age 3,299365,6.5,3534,19898,190613,1523158,5661622,Bristol Bay
Egegik,2023,TimeSeriesExpSmoothBC,Age 4,7329080,5.5,1350177,2928784,5604709,11215745,20149184,Bristol Bay
Egegik,2023,TimeSeriesExpSmoothBC,Age 5,7234325,4.833333333333333,2592379,3990353,6474705,10402609,14757644,Bristol Bay
Egegik,2023,TimeSeriesExpSmoothBC,Age 6,737001,7.416666666666667,242738,397218,693677,1113624,1581685,Bristol Bay
Egegik,2023,TimeSeriesExpSmoothBC,Total,15599772,3.9166666666666665,7843945,10160922,14103508,18001068,23025636,Bristol Bay
Egegik,2023,TimeSeriesExpSmoothNoBC,Age 3,10288,6,35,306,4311,46717,338200,Bristol Bay
Egegik,2023,TimeSeriesExpSmoothNoBC,Age 4,5212619,3.75,1011861,2068662,4857545,9221020,14049943,Bristol Bay
Egegik,2023,TimeSeriesExpSmoothNoBC,Age 5,6880105,2.9166666666666665,2517426,4001360,5947152,9228538,12468693,Bristol Bay
Egegik,2023,TimeSeriesExpSmoothNoBC,Age 6,688983,4.166666666666667,229013,344701,613000,1000341,1506990,Bristol Bay
Egegik,2023,TimeSeriesExpSmoothNoBC,Total,12791995,3,5922859,8387346,11842634,15405054,18465742,Bristol Bay
Egegik,2024,Naive4,Age 3,150953,2.5,3483,20520,119674,551163,1745854,Bristol Bay
Egegik,2024,Naive4,Age 4,3153428,3.1666666666666665,584087,1208612,2521319,5328129,8948631,Bristol Bay
Egegik,2024,Naive4,Age 5,8658920,4.166666666666667,3378730,5227398,7362380,10572716,14639659,Bristol Bay
Egegik,2024,Naive4,Age 6,2019601,3.4166666666666665,615940,1086029,1873185,3209796,5041350,Bristol Bay
Egegik,2024,Naive4,Total,13982902,2.1666666666666665,6291346,9460028,12832929,16862782,20704786,Bristol Bay
Egegik,2024,Naive8,Age 3,149114,5.666666666666667,2498,15082,120821,600340,2442921,Bristol Bay
Egegik,2024,Naive8,Age 4,3967849,3.6666666666666665,519632,1195982,2944173,6592340,10761771,Bristol Bay
Egegik,2024,Naive8,Age 5,6424075,6.75,2386380,4048999,5950973,9157910,12646122,Bristol Bay
Egegik,2024,Naive8,Age 6,1929966,5.416666666666667,565283,978059,1735586,3034730,4443720,Bristol Bay
Egegik,2024,Naive8,Total,12471004,5.916666666666667,5179162,7971672,11657614,15933092,19742228,Bristol Bay
Egegik,2024,SibRegSimple,Age 3,126641,3.1666666666666665,1457,11462,94092,553894,2229799,Bristol Bay
Egegik,2024,SibRegSimple,Age 4,2571148,5.666666666666667,35748,187202,1640200,11144390,33995252,Bristol Bay
Egegik,2024,SibRegSimple,Age 5,719822,7.75,212136,335546,687976,1203854,1828580,Bristol Bay
Egegik,2024,SibRegSimple,Age 6,3587904,4.916666666666667,1046123,1834640,2964577,4533858,6592954,Bristol Bay
Egegik,2024,SibRegSimple,Total,7005515,8,2824063,4344586,6570454,9828658,13092646,Bristol Bay
Egegik,2024,SibRegLogPower,Age 3,126641,3.1666666666666665,2185,12566,67758,358004,1101625,Bristol Bay
Egegik,2024,SibRegLogPower,Age 4,10694005,9,2605313,4596752,9069156,17424976,26679998,Bristol Bay
Egegik,2024,SibRegLogPower,Age 5,4319428,2.75,1654779,2461098,3608864,5750390,7989520,Bristol Bay
Egegik,2024,SibRegLogPower,Age 6,3231782,5,1088328,1789736,2870771,4388002,6338792,Bristol Bay
Egegik,2024,SibRegLogPower,Total,18371856,9,8027302,11621368,16928429,23508030,28975442,Bristol Bay
Egegik,2024,SibRegKalman,Age 3,126641,3.1666666666666665,2261,12348,72819,399202,1279031,Bristol Bay
Egegik,2024,SibRegKalman,Age 4,2793053,2.3333333333333335,660670,1251826,2517215,4708934,6920595,Bristol Bay
Egegik,2024,SibRegKalman,Age 5,3601856,5.083333333333333,1560652,2098167,3184843,5044458,6832581,Bristol Bay
Egegik,2024,SibRegKalman,Age 6,3564154,4.583333333333333,1234511,2132916,3614830,5496853,7865228,Bristol Bay
Egegik,2024,SibRegKalman,Total,10085703,5.75,4862192,6620224,9334911,11963482,14860954,Bristol Bay
Egegik,2024,TimeSeriesArimaBC,Age 3,287747,8.833333333333334,3086,22696,214203,1369798,5456438,Bristol Bay
Egegik,2024,TimeSeriesArimaBC,Age 4,2363330,6,496326,951735,2099814,4240073,6520376,Bristol Bay
Egegik,2024,TimeSeriesArimaBC,Age 5,7636814,5.166666666666667,2508414,4296260,7290268,11331946,15882120,Bristol Bay
Egegik,2024,TimeSeriesArimaBC,Age 6,2378187,3.9166666666666665,690309,1321838,2173381,3756548,5447736,Bristol Bay
Egegik,2024,TimeSeriesArimaBC,Total,12666079,2,6109062,8474549,12055388,16158544,19373611,Bristol Bay
Egegik,2024,TimeSeriesArimaNoBC,Age 3,195213,5.833333333333333,432,6410,80146,910493,5496237,Bristol Bay
Egegik,2024,TimeSeriesArimaNoBC,Age 4,3364300,5.666666666666667,530499,1008729,2378109,5454544,10295578,Bristol Bay
Egegik,2024,TimeSeriesArimaNoBC,Age 5,7299886,5.666666666666667,2451404,3959696,6510763,10284570,14708251,Bristol Bay
Egegik,2024,TimeSeriesArimaNoBC,Age 6,4710002,5.666666666666667,214006,861138,4283772,14895048,45734450,Bristol Bay
