System,River,BroodYear,Age,MarineEntryYear,ReturnYear,ReturnsByAge,Label,Euro,GR,Perc_Med,FW_Winters,Mar_Winters,MarineEntryOffset_BrYr,MarineEntryOffset_RetYr,Total_Spawners_BroodYear
Bristol Bay,Kvichak,1985,5,1988,1990,15810636.489999998,AgeClass_2.2,2.2,5_3,37.41,2,2,3,-2,7211046
Bristol Bay,Kvichak,1984,6,1987,1990,1663050.62,AgeClass_2.3,2.3,6_3,7.17,2,3,3,-3,10490670
Bristol Bay,Kvichak,1988,3,1990,1991,14715.779999999999,AgeClass_1.1,1.1,3_2,0.01,1,1,2,-1,4065216
Bristol Bay,Kvichak,1987,4,1989,1991,4803119.970000001,AgeClass_1.2,1.2,4_2,32.98,1,2,2,-2,6065880
Bristol Bay,Kvichak,1986,5,1989,1991,2407954.0100000002,AgeClass_2.2,2.2,5_3,37.41,2,2,3,-2,1179322
Bristol Bay,Kvichak,1985,6,1988,1991,1387337.04,AgeClass_2.3,2.3,6_3,7.17,2,3,3,-3,7211046
Bristol Bay,Kvichak,1989,3,1991,1992,35161.659999999996,AgeClass_1.1,1.1,3_2,0.01,1,1,2,-1,8317500
Bristol Bay,Kvichak,1988,4,1990,1992,3077418.32,AgeClass_1.2,1.2,4_2,32.98,1,2,2,-2,4065216
Bristol Bay,Kvichak,1987,5,1990,1992,6476491.85,AgeClass_2.2,2.2,5_3,37.41,2,2,3,-2,6065880
Bristol Bay,Kvichak,1986,6,1989,1992,1029975.4099999999,AgeClass_2.3,2.3,6_3,7.17,2,3,3,-3,1179322
Bristol Bay,Kvichak,1990,3,1992,1993,7878.93,AgeClass_1.1,1.1,3_2,0.01,1,1,2,-1,6970020
Bristol Bay,Kvichak,1989,4,1991,1993,2066988.9500000002,AgeClass_1.2,1.2,4_2,32.98,1,2,2,-2,8317500
Bristol Bay,Kvichak,1988,5,1991,1993,5657753.08,AgeClass_2.2,2.2,5_3,37.41,2,2,3,-2,4065216
Bristol Bay,Kvichak,1987,6,1990,1993,332249.95999999996,AgeClass_2.3,2.3,6_3,7.17,2,3,3,-3,6065880
Bristol Bay,Kvichak,1991,3,1993,1994,1129.58,AgeClass_1.1,1.1,3_2,0.01,1,1,2,-1,4222788
Bristol Bay,Kvichak,1990,4,1992,1994,1725698.6500000001,AgeClass_1.2,1.2,4_2,32.98,1,2,2,-2,6970020
Bristol Bay,Kvichak,1989,5,1992,1994,19409681.29,AgeClass_2.2,2.2,5_3,37.41,2,2,3,-2,8317500
Bristol Bay,Kvichak,1988,6,1991,1994,455827.28,AgeClass_2.3,2.3,6_3,7.17,2,3,3,-3,4065216
Bristol Bay,Kvichak,1992,3,1994,1995,3450.16,AgeClass_1.1,1.1,3_2,0.01,1,1,2,-1,4725864
Bristol Bay,Kvichak,1991,4,1993,1995,2196931.6900000004,AgeClass_1.2,1.2,4_2,32.98,1,2,2,-2,4222788
Bristol Bay,Kvichak,1990,5,1993,1995,22937180.470000003,AgeClass_2.2,2.2,5_3,37.41,2,2,3,-2,6970020
Bristol Bay,Kvichak,1989,6,1992,1995,3289100.78,AgeClass_2.3,2.3,6_3,7.17,2,3,3,-3,8317500
Bristol Bay,Kvichak,1993,3,1995,1996,229.69,AgeClass_1.1,1.1,3_2,0.01,1,1,2,-1,4025166
Bristol Bay,Kvichak,1992,4,1994,1996,657447.9099999999,AgeClass_1.2,1.2,4_2,32.98,1,2,2,-2,4725864
Bristol Bay,Kvichak,1991,5,1994,1996,2190208.88,AgeClass_2.2,2.2,5_3,37.41,2,2,3,-2,4222788
Bristol Bay,Kvichak,1990,6,1993,1996,1626783.69,AgeClass_2.3,2.3,6_3,7.17,2,3,3,-3,6970020
Bristol Bay,Kvichak,1994,3,1996,1997,1846.67,AgeClass_1.1,1.1,3_2,0.01,1,1,2,-1,8355936
Bristol Bay,Kvichak,1993,4,1995,1997,1087766.4000000001,AgeClass_1.2,1.2,4_2,32.98,1,2,2,-2,4025166
Bristol Bay,Kvichak,1992,5,1995,1997,1052480.31,AgeClass_2.2,2.2,5_3,37.41,2,2,3,-2,4725864
Bristol Bay,Kvichak,1991,6,1994,1997,248979.56,AgeClass_2.3,2.3,6_3,7.17,2,3,3,-3,4222788
Bristol Bay,Kvichak,1995,3,1997,1998,17605.41,AgeClass_1.1,1.1,3_2,0.01,1,1,2,-1,10038720
Bristol Bay,Kvichak,1994,4,1996,1998,2071584.49,AgeClass_1.2,1.2,4_2,32.98,1,2,2,-2,8355936
Bristol Bay,Kvichak,1993,5,1996,1998,1559606.23,AgeClass_2.2,2.2,5_3,37.41,2,2,3,-2,4025166
Bristol Bay,Kvichak,1992,6,1995,1998,162224.41,AgeClass_2.3,2.3,6_3,7.17,2,3,3,-3,4725864
Bristol Bay,Kvichak,1996,3,1998,1999,0,AgeClass_1.1,1.1,3_2,0.01,1,1,2,-1,1450000
Bristol Bay,Kvichak,1995,4,1997,1999,7737952.02,AgeClass_1.2,1.2,4_2,32.98,1,2,2,-2,10038720
Bristol Bay,Kvichak,1994,5,1997,1999,4982332.15,AgeClass_2.2,2.2,5_3,37.41,2,2,3,-2,8355936
Bristol Bay,Kvichak,1993,6,1996,1999,482867.43,AgeClass_2.3,2.3,6_3,7.17,2,3,3,-3,4025166
Bristol Bay,Kvichak,1997,3,1999,2000,0,AgeClass_1.1,1.1,3_2,0.01,1,1,2,-1,1500000
Bristol Bay,Kvichak,1996,4,1998,2000,547555.94,AgeClass_1.2,1.2,4_2,32.98,1,2,2,-2,1450000
Bristol Bay,Kvichak,1995,5,1998,2000,2775204.37,AgeClass_2.2,2.2,5_3,37.41,2,2,3,-2,10038720
Bristol Bay,Kvichak,1994,6,1997,2000,247199.12000000002,AgeClass_2.3,2.3,6_3,7.17,2,3,3,-3,8355936
Bristol Bay,Kvichak,1998,3,2000,2001,58.71,AgeClass_1.1,1.1,3_2,0.01,1,1,2,-1,2296074
Bristol Bay,Kvichak,1997,4,1999,2001,159452.77,AgeClass_1.2,1.2,4_2,32.98,1,2,2,-2,1500000
Bristol Bay,Kvichak,1996,5,1999,2001,1676120.21,AgeClass_2.2,2.2,5_3,37.41,2,2,3,-2,1450000
Bristol Bay,Kvichak,1995,6,1998,2001,104504.95999999999,AgeClass_2.3,2.3,6_3,7.17,2,3,3,-3,10038720
Bristol Bay,Kvichak,1999,3,2001,2002,384.41,AgeClass_1.1,1.1,3_2,0.01,1,1,2,-1,6196914
Bristol Bay,Kvichak,1998,4,2000,2002,376580.42000000004,AgeClass_1.2,1.2,4_2,32.98,1,2,2,-2,2296074
Bristol Bay,Kvichak,1997,5,2000,2002,482532.78,AgeClass_2.2,2.2,5_3,37.41,2,2,3,-2,1500000
Bristol Bay,Kvichak,1996,6,1999,2002,36861.11,AgeClass_2.3,2.3,6_3,7.17,2,3,3,-3,1450000
Bristol Bay,Kvichak,2000,3,2002,2003,15.56,AgeClass_1.1,1.1,3_2,0.01,1,1,2,-1,1827780
Bristol Bay,Kvichak,1999,4,2001,2003,1061572.77,AgeClass_1.2,1.2,4_2,32.98,1,2,2,-2,6196914
Bristol Bay,Kvichak,1998,5,2001,2003,766006.24,AgeClass_2.2,2.2,5_3,37.41,2,2,3,-2,2296074
Bristol Bay,Kvichak,1997,6,2000,2003,174133.37,AgeClass_2.3,2.3,6_3,7.17,2,3,3,-3,1500000
Bristol Bay,Kvichak,2001,3,2003,2004,0,AgeClass_1.1,1.1,3_2,0.01,1,1,2,-1,1095348
Bristol Bay,Kvichak,2000,4,2002,2004,1884685.44,AgeClass_1.2,1.2,4_2,32.98,1,2,2,-2,1827780
Bristol Bay,Kvichak,1999,5,2002,2004,6094607.029999999,AgeClass_2.2,2.2,5_3,37.41,2,2,3,-2,6196914
Bristol Bay,Kvichak,1998,6,2001,2004,111854.51,AgeClass_2.3,2.3,6_3,7.17,2,3,3,-3,2296074
Bristol Bay,Kvichak,2002,3,2004,2005,3390.7,AgeClass_1.1,1.1,3_2,0.01,1,1,2,-1,703884
Bristol Bay,Kvichak,2001,4,2003,2005,634728.8300000001,AgeClass_1.2,1.2,4_2,32.98,1,2,2,-2,1095348
Bristol Bay,Kvichak,2000,5,2003,2005,2007409.99,AgeClass_2.2,2.2,5_3,37.41,2,2,3,-2,1827780
Bristol Bay,Kvichak,1999,6,2002,2005,222149.37999999998,AgeClass_2.3,2.3,6_3,7.17,2,3,3,-3,6196914
Bristol Bay,Kvichak,2003,3,2005,2006,13815.51,AgeClass_1.1,1.1,3_2,0.01,1,1,2,-1,1690000
Bristol Bay,Kvichak,2002,4,2004,2006,2459317.91,AgeClass_1.2,1.2,4_2,32.98,1,2,2,-2,703884
Bristol Bay,Kvichak,2001,5,2004,2006,2872571.25,AgeClass_2.2,2.2,5_3,37.41,2,2,3,-2,1095348
Bristol Bay,Kvichak,2000,6,2003,2006,369563.62,AgeClass_2.3,2.3,6_3,7.17,2,3,3,-3,1827780
Bristol Bay,Kvichak,2004,3,2006,2007,0,AgeClass_1.1,1.1,3_2,0.01,1,1,2,-1,5500134
Bristol Bay,Kvichak,2003,4,2005,2007,3595854.01,AgeClass_1.2,1.2,4_2,32.98,1,2,2,-2,1690000
Bristol Bay,Kvichak,2002,5,2005,2007,1407673.32,AgeClass_2.2,2.2,5_3,37.41,2,2,3,-2,703884
Bristol Bay,Kvichak,2001,6,2004,2007,913964.63,AgeClass_2.3,2.3,6_3,7.17,2,3,3,-3,1095348
Bristol Bay,Kvichak,2005,3,2007,2008,4315.99,AgeClass_1.1,1.1,3_2,0.01,1,1,2,-1,2320332
Bristol Bay,Kvichak,2004,4,2006,2008,4799243.54,AgeClass_1.2,1.2,4_2,32.98,1,2,2,-2,5500134
Bristol Bay,Kvichak,2003,5,2006,2008,1217919.89,AgeClass_2.2,2.2,5_3,37.41,2,2,3,-2,1690000
Bristol Bay,Kvichak,2002,6,2005,2008,10872.39,AgeClass_2.3,2.3,6_3,7.17,2,3,3,-3,703884
Bristol Bay,Kvichak,2006,3,2008,2009,2910.88,AgeClass_1.1,1.1,3_2,0.01,1,1,2,-1,3068226
Bristol Bay,Kvichak,2005,4,2007,2009,1254242.56,AgeClass_1.2,1.2,4_2,32.98,1,2,2,-2,2320332
Bristol Bay,Kvichak,2004,5,2007,2009,5565589.65,AgeClass_2.2,2.2,5_3,37.41,2,2,3,-2,5500134
Bristol Bay,Kvichak,2003,6,2006,2009,139041,AgeClass_2.3,2.3,6_3,7.17,2,3,3,-3,1690000
Bristol Bay,Kvichak,2007,3,2009,2010,0,AgeClass_1.1,1.1,3_2,0.01,1,1,2,-1,2810208
Bristol Bay,Kvichak,2006,4,2008,2010,3663815.12,AgeClass_1.2,1.2,4_2,32.98,1,2,2,-2,3068226
Bristol Bay,Kvichak,2005,5,2008,2010,6560695.2700000005,AgeClass_2.2,2.2,5_3,37.41,2,2,3,-2,2320332
Bristol Bay,Kvichak,2004,6,2007,2010,554818.67,AgeClass_2.3,2.3,6_3,7.17,2,3,3,-3,5500134
Bristol Bay,Kvichak,2008,3,2010,2011,0,AgeClass_1.1,1.1,3_2,0.01,1,1,2,-1,2757912
Bristol Bay,Kvichak,2007,4,2009,2011,1566824.33,AgeClass_1.2,1.2,4_2,32.98,1,2,2,-2,2810208
Bristol Bay,Kvichak,2006,5,2009,2011,3899111.95,AgeClass_2.2,2.2,5_3,37.41,2,2,3,-2,3068226
Bristol Bay,Kvichak,2005,6,2008,2011,1762428.16,AgeClass_2.3,2.3,6_3,7.17,2,3,3,-3,2320332
Bristol Bay,Kvichak,2009,3,2011,2012,0,AgeClass_1.1,1.1,3_2,0.01,1,1,2,-1,2270000
Bristol Bay,Kvichak,2008,4,2010,2012,2688159.73,AgeClass_1.2,1.2,4_2,32.98,1,2,2,-2,2757912
Bristol Bay,Kvichak,2007,5,2010,2012,8830601.42,AgeClass_2.2,2.2,5_3,37.41,2,2,3,-2,2810208
Bristol Bay,Kvichak,2006,6,2009,2012,749122.0800000001,AgeClass_2.3,2.3,6_3,7.17,2,3,3,-3,3068226
Bristol Bay,Kvichak,2010,3,2012,2013,3046.78,AgeClass_1.1,1.1,3_2,0.01,1,1,2,-1,4207410
Bristol Bay,Kvichak,2009,4,2011,2013,752740.9500000001,AgeClass_1.2,1.2,4_2,32.98,1,2,2,-2,2270000
Bristol Bay,Kvichak,2008,5,2011,2013,3179147.54,AgeClass_2.2,2.2,5_3,37.41,2,2,3,-2,2757912
Bristol Bay,Kvichak,2007,6,2010,2013,2386352.59,AgeClass_2.3,2.3,6_3,7.17,2,3,3,-3,2810208
Bristol Bay,Kvichak,2011,3,2013,2014,4590.98,AgeClass_1.1,1.1,3_2,0.01,1,1,2,-1,2260000
Bristol Bay,Kvichak,2010,4,2012,2014,6144004.76,AgeClass_1.2,1.2,4_2,32.98,1,2,2,-2,4207410
Bristol Bay,Kvichak,2009,5,2012,2014,10733168.91,AgeClass_2.2,2.2,5_3,37.41,2,2,3,-2,2270000
Bristol Bay,Kvichak,2008,6,2011,2014,712085.91,AgeClass_2.3,2.3,6_3,7.17,2,3,3,-3,2757912
Bristol Bay,Kvichak,2012,3,2014,2015,29004.34,AgeClass_1.1,1.1,3_2,0.01,1,1,2,-1,4164444
Bristol Bay,Kvichak,2011,4,2013,2015,2890055.47,AgeClass_1.2,1.2,4_2,32.98,1,2,2,-2,2260000
Bristol Bay,Kvichak,2010,5,2013,2015,18775352.9,AgeClass_2.2,2.2,5_3,37.41,2,2,3,-2,4207410
Bristol Bay,Kvichak,2009,6,2012,2015,1409376.98,AgeClass_2.3,2.3,6_3,7.17,2,3,3,-3,2270000
Bristol Bay,Kvichak,2013,3,2015,2016,2615.71,AgeClass_1.1,1.1,3_2,0.01,1,1,2,-1,2090000
Bristol Bay,Kvichak,2012,4,2014,2016,8594696.09,AgeClass_1.2,1.2,4_2,32.98,1,2,2,-2,4164444
Bristol Bay,Kvichak,2011,5,2014,2016,4742728.42,AgeClass_2.2,2.2,5_3,37.41,2,2,3,-2,2260000
Bristol Bay,Kvichak,2010,6,2013,2016,855409.1900000001,AgeClass_2.3,2.3,6_3,7.17,2,3,3,-3,4207410
Bristol Bay,Kvichak,2014,3,2016,2017,9832.3,AgeClass_1.1,1.1,3_2,0.01,1,1,2,-1,4460000
Bristol Bay,Kvichak,2013,4,2015,2017,3716086.3000000003,AgeClass_1.2,1.2,4_2,32.98,1,2,2,-2,2090000
Bristol Bay,Kvichak,2012,5,2015,2017,3032156.3,AgeClass_2.2,2.2,5_3,37.41,2,2,3,-2,4164444
Bristol Bay,Kvichak,2011,6,2014,2017,492250.04,AgeClass_2.3,2.3,6_3,7.17,2,3,3,-3,2260000
Bristol Bay,Kvichak,2015,3,2017,2018,4226.64,AgeClass_1.1,1.1,3_2,0.01,1,1,2,-1,7348572
Bristol Bay,Kvichak,2014,4,2016,2018,4488949.050000001,AgeClass_1.2,1.2,4_2,32.98,1,2,2,-2,4460000
Bristol Bay,Kvichak,2013,5,2016,2018,2827543.24,AgeClass_2.2,2.2,5_3,37.41,2,2,3,-2,2090000
Bristol Bay,Kvichak,2012,6,2015,2018,145077.59,AgeClass_2.3,2.3,6_3,7.17,2,3,3,-3,4164444
Bristol Bay,Kvichak,2016,3,2018,2019,3010.94,AgeClass_1.1,1.1,3_2,0.01,1,1,2,-1,4462728
Bristol Bay,Kvichak,2015,4,2017,2019,5743118.52,AgeClass_1.2,1.2,4_2,32.98,1,2,2,-2,7348572
Bristol Bay,Kvichak,2014,5,2017,2019,2144731.85,AgeClass_2.2,2.2,5_3,37.41,2,2,3,-2,4460000
Bristol Bay,Kvichak,2013,6,2016,2019,45401.53,AgeClass_2.3,2.3,6_3,7.17,2,3,3,-3,2090000
Bristol Bay,Kvichak,2017,3,2019,2020,1510.99,AgeClass_1.1,1.1,3_2,0.01,1,1,2,-1,3163404
Bristol Bay,Kvichak,2016,4,2018,2020,2659890.63,AgeClass_1.2,1.2,4_2,32.98,1,2,2,-2,4462728
Bristol Bay,Kvichak,2015,5,2018,2020,7187650.100000001,AgeClass_2.2,2.2,5_3,37.41,2,2,3,-2,7348572
Bristol Bay,Kvichak,2014,6,2017,2020,17612.88,AgeClass_2.3,2.3,6_3,7.17,2,3,3,-3,4460000
Bristol Bay,Kvichak,2018,3,2020,2021,12734.79,AgeClass_1.1,1.1,3_2,0.01,1,1,2,-1,4398708
Bristol Bay,Kvichak,2017,4,2019,2021,6173176.83,AgeClass_1.2,1.2,4_2,32.98,1,2,2,-2,3163404
Bristol Bay,Kvichak,2016,5,2019,2021,2473121.9299999997,AgeClass_2.2,2.2,5_3,37.41,2,2,3,-2,4462728
Bristol Bay,Kvichak,2015,6,2018,2021,248333.97,AgeClass_2.3,2.3,6_3,7.17,2,3,3,-3,7348572
Bristol Bay,Kvichak,2019,3,2021,2022,0,AgeClass_1.1,1.1,3_2,0.01,1,1,2,-1,2371242
Bristol Bay,Kvichak,2018,4,2020,2022,6416570.52,AgeClass_1.2,1.2,4_2,32.98,1,2,2,-2,4398708
Bristol Bay,Kvichak,2017,5,2020,2022,7054595.8,AgeClass_2.2,2.2,5_3,37.41,2,2,3,-2,3163404
Bristol Bay,Kvichak,2016,6,2019,2022,176099.27000000002,AgeClass_2.3,2.3,6_3,7.17,2,3,3,-3,4462728
Bristol Bay,Kvichak,2020,3,2022,2023,11391.82,AgeClass_1.1,1.1,3_2,0.01,1,1,2,-1,4030000
Bristol Bay,Kvichak,2019,4,2021,2023,1236472.04,AgeClass_1.2,1.2,4_2,32.98,1,2,2,-2,2371242
Bristol Bay,Kvichak,2018,5,2021,2023,5964142.67,AgeClass_2.2,2.2,5_3,37.41,2,2,3,-2,4398708
Bristol Bay,Kvichak,2017,6,2020,2023,1545609.64,AgeClass_2.3,2.3,6_3,7.17,2,3,3,-3,3163404
Bristol Bay,Kvichak,2021,3,2023,2024,0,AgeClass_1.1,1.1,3_2,0.01,1,1,2,-1,4703520
Bristol Bay,Kvichak,2020,4,2022,2024,9939082.92,AgeClass_1.2,1.2,4_2,32.98,1,2,2,-2,4030000
Bristol Bay,Kvichak,2019,5,2022,2024,1936078.59,AgeClass_2.2,2.2,5_3,37.41,2,2,3,-2,2371242
Bristol Bay,Kvichak,2018,6,2021,2024,321984.19,AgeClass_2.3,2.3,6_3,7.17,2,3,3,-3,4398708
Bristol Bay,Kvichak,2022,3,2024,2025,0,AgeClass_1.1,1.1,3_2,0.01,1,1,2,-1,4224882
Bristol Bay,Kvichak,2021,4,2023,2025,1162185.8900000001,AgeClass_1.2,1.2,4_2,32.98,1,2,2,-2,4703520
Bristol Bay,Kvichak,2020,5,2023,2025,6062165.59,AgeClass_2.2,2.2,5_3,37.41,2,2,3,-2,4030000
Bristol Bay,Kvichak,2019,6,2022,2025,290059.6,AgeClass_2.3,2.3,6_3,7.17,2,3,3,-3,2371242
Bristol Bay,Naknek,1960,3,1962,1963,0,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,NA
Bristol Bay,Naknek,1959,4,1961,1963,494521.5,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,NA
Bristol Bay,Naknek,1958,5,1960,1963,737362.91,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,NA
Bristol Bay,Naknek,1957,6,1960,1963,564421.54,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,NA
Bristol Bay,Naknek,1961,3,1963,1964,0,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,NA
Bristol Bay,Naknek,1960,4,1962,1964,1077233.5,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,NA
Bristol Bay,Naknek,1959,5,1961,1964,763192.84,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,NA
Bristol Bay,Naknek,1958,6,1961,1964,102968.83,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,NA
Bristol Bay,Naknek,1962,3,1964,1965,169.72,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,NA
Bristol Bay,Naknek,1961,4,1963,1965,116507.54000000001,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,NA
Bristol Bay,Naknek,1960,5,1962,1965,835598.1599999999,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,NA
Bristol Bay,Naknek,1959,6,1962,1965,266999.3,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,NA
Bristol Bay,Naknek,1963,3,1965,1966,0,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,905358
Bristol Bay,Naknek,1962,4,1964,1966,136264.13,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,NA
Bristol Bay,Naknek,1961,5,1963,1966,1302644.3,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,NA
Bristol Bay,Naknek,1960,6,1963,1966,1445878.06,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,NA
Bristol Bay,Naknek,1964,3,1966,1967,742.75,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1349604
Bristol Bay,Naknek,1963,4,1965,1967,165159.1,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,905358
Bristol Bay,Naknek,1962,5,1964,1967,658249.08,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,NA
Bristol Bay,Naknek,1961,6,1964,1967,729294.58,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,NA
Bristol Bay,Naknek,1965,3,1967,1968,12877.19,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,717798
Bristol Bay,Naknek,1964,4,1966,1968,376952.22000000003,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,1349604
Bristol Bay,Naknek,1963,5,1965,1968,1117157.1099999999,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,905358
Bristol Bay,Naknek,1962,6,1965,1968,311652.56,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,NA
Bristol Bay,Naknek,1966,3,1968,1969,13371.02,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1016445
Bristol Bay,Naknek,1965,4,1967,1969,671496.12,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,717798
Bristol Bay,Naknek,1964,5,1966,1969,1531714.28,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,1349604
Bristol Bay,Naknek,1963,6,1966,1969,424519.9,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,905358
Bristol Bay,Naknek,1967,3,1969,1970,0,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,755640
Bristol Bay,Naknek,1966,4,1968,1970,920517.78,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,1016445
Bristol Bay,Naknek,1965,5,1967,1970,1454879.74,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,717798
Bristol Bay,Naknek,1964,6,1967,1970,314121.57,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,1349604
Bristol Bay,Naknek,1968,3,1970,1971,3584.57,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1023222
Bristol Bay,Naknek,1967,4,1969,1971,356246.35,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,755640
Bristol Bay,Naknek,1966,5,1968,1971,2782687.25,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,1016445
Bristol Bay,Naknek,1965,6,1968,1971,515515.4,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,717798
Bristol Bay,Naknek,1969,3,1971,1972,0,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1331202
Bristol Bay,Naknek,1968,4,1970,1972,126410.37,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,1023222
Bristol Bay,Naknek,1967,5,1969,1972,853446.1699999999,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,755640
Bristol Bay,Naknek,1966,6,1969,1972,488527.79,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,1016445
Bristol Bay,Naknek,1970,3,1972,1973,597.44,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,732502
Bristol Bay,Naknek,1969,4,1971,1973,50254.94,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,1331202
Bristol Bay,Naknek,1968,5,1970,1973,290868.31,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,1023222
Bristol Bay,Naknek,1967,6,1970,1973,342019.37,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,755640
Bristol Bay,Naknek,1971,3,1973,1974,224.92,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,935754
Bristol Bay,Naknek,1970,4,1972,1974,179339.19,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,732502
Bristol Bay,Naknek,1969,5,1971,1974,1077173.97,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,1331202
Bristol Bay,Naknek,1968,6,1971,1974,217448.84999999998,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,1023222
Bristol Bay,Naknek,1972,3,1974,1975,2937.67,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,586518
Bristol Bay,Naknek,1971,4,1973,1975,366992.96,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,935754
Bristol Bay,Naknek,1970,5,1972,1975,1831303.54,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,732502
Bristol Bay,Naknek,1969,6,1972,1975,1009915.59,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,1331202
Bristol Bay,Naknek,1973,3,1975,1976,0,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,356676
Bristol Bay,Naknek,1972,4,1974,1976,263999.77999999997,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,586518
Bristol Bay,Naknek,1971,5,1973,1976,2407827.63,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,935754
Bristol Bay,Naknek,1970,6,1973,1976,522339.07,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,732502
Bristol Bay,Naknek,1974,3,1976,1977,1543.6,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1241058
Bristol Bay,Naknek,1973,4,1975,1977,611792.33,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,356676
Bristol Bay,Naknek,1972,5,1974,1977,756723.22,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,586518
Bristol Bay,Naknek,1971,6,1974,1977,1541034.8599999999,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,935754
Bristol Bay,Naknek,1975,3,1977,1978,1028.95,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,2026686
Bristol Bay,Naknek,1974,4,1976,1978,255730.89,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,1241058
Bristol Bay,Naknek,1973,5,1975,1978,1280498.06,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,356676
Bristol Bay,Naknek,1972,6,1975,1978,685210.28,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,586518
Bristol Bay,Naknek,1976,3,1978,1979,4277.45,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1320750
Bristol Bay,Naknek,1975,4,1977,1979,468503.4,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,2026686
Bristol Bay,Naknek,1974,5,1976,1979,1497110.22,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,1241058
Bristol Bay,Naknek,1973,6,1976,1979,850378.26,AgeClass_2.3,2.3,6_3,17.62,2,3,3,-3,356676
Bristol Bay,Naknek,1977,3,1979,1980,4428.83,AgeClass_1.1,1.1,3_2,0.06,1,1,2,-1,1085856
Bristol Bay,Naknek,1976,4,1978,1980,1017915.55,AgeClass_1.2,1.2,4_2,18.96,1,2,2,-2,1320750
Bristol Bay,Naknek,1975,5,1977,1980,3169577.4699999997,AgeClass_1.3,1.3,5_2,37.08,1,3,2,-3,2026686
