,System,River,MarineEntryYear,AgeClass_0.1,AgeClass_0.2,AgeClass_0.3,AgeClass_0.4,AgeClass_0.5,AgeClass_1.1,AgeClass_1.2,AgeClass_1.3,AgeClass_1.4,AgeClass_1.5,AgeClass_2.1,AgeClass_2.2,AgeClass_2.3,AgeClass_2.4,AgeClass_3.1,AgeClass_3.2,AgeClass_3.3,AgeClass_3.4,Juveniles_Marine_Entry
549,Bristol Bay,Wood,1993,0,8952.545557,77658.37471,6088.097285,0,12307.01916,2739166.727,3167633.249,65018.48045,0,1436.318654,301350.5201,264539.8536,8.71E-09,0,0,0,0,6644151.186
550,Bristol Bay,Wood,1994,0,13405.28193,1681.228541,4109.077659,0,1295.226821,2380885.836,1931608.998,6.14E-09,0,0,51076.78602,66659.76527,132.0865367,0,0,619.3240762,0,4451473.61
551,Bristol Bay,Wood,1995,0,0,6.84E-08,0,0,0,1710296.465,1233241.435,2587.759367,0,0,85258.55691,45423.70921,1181.742138,0,0,0,0,3077989.667
552,Bristol Bay,Wood,1996,0,418.5151299,0,0,0,10891.94987,2990516.7,2383373.96,2874.026194,0,0,138580.9445,163436.7635,0,0,769.7520123,0,0,5690862.61
553,Bristol Bay,Wood,1997,0,0,0,0,0,7336.078228,4452434.938,3217087.028,9319.034013,0,489.3596733,400065.8528,99116.02235,0,0,0,0,0,8185848.313
554,Bristol Bay,Wood,1998,0,0,0,0,0,0,3104643.303,4383745.447,21332.98208,0,0,117398.0648,40742.00574,0,0,0,0,0,7667861.803
555,Bristol Bay,Wood,1999,0,0,748.9206263,0,0,0,204615.1718,584427.0465,25529.27194,8.68E-09,0,2900.449843,17322.84825,0,0,0,0,0,835543.709
556,Bristol Bay,Wood,2000,0,1094.5763,0,0,0,2776.469044,3038333.543,3535682.505,5315.46441,0,0,194836.3914,227699.2392,181.1470284,0,0,0,0,7005919.335
557,Bristol Bay,Wood,2001,0,0,0,0,0,725.2490844,2291699.738,2609498.75,8218.886842,0,899.9873825,148016.7644,134874.8233,314.4324361,0,0,28.5055855,0,5194277.136
558,Bristol Bay,Wood,2002,0,0,0,2.39E-08,0,4296.863681,3280705.369,3230094.221,60784.77446,2.60E-06,447.8030212,399870.9109,309514.1976,0,0,0,0,0,7285714.14
559,Bristol Bay,Wood,2003,0,0,27855.85935,0,0,0,2176259.137,5495801.179,13526.83532,0,0,112747.7883,550290.4352,5.52E-09,0,0,0,35.2176534,8376516.452
560,Bristol Bay,Wood,2004,0,4.42E-09,0,5.13E-09,0,44385.76324,5937283.884,2121062.956,1.71E-08,0,0,562702.1405,62043.87147,0,0,0,0,0,8727478.616
561,Bristol Bay,Wood,2005,0,0,1.03E-08,0,0,4139.748332,5350245.612,2811164.294,49755.50475,0,0,236544.5006,41849.42259,0,1357.169387,0,0,0,8495056.251
562,Bristol Bay,Wood,2006,0,6.84E-09,0,1713.083426,0,10784.47382,3914076.525,3867602.648,23501.06626,0,0,37752.99842,87031.96137,0,0,0,0,0,7942462.756
563,Bristol Bay,Wood,2007,0,0,405.1193814,2356.680112,0,2.05E-08,2515742.977,3860079.3,9697.705577,0,0,112868.387,137251.1996,0,0,0,0,0,6638401.368
564,Bristol Bay,Wood,2008,0,106.8287359,4.13E-09,7.97E-09,0,40677.03347,4545899.601,3188317.584,16183.70964,0,0,235871.3531,95462.81269,296.8674571,0,0,0,0,8122815.79
565,Bristol Bay,Wood,2009,0,687.1223017,7.07E-06,0,0,2505.687759,1466827.176,1145264.91,1275.511254,0,2333.634317,185856.8109,52955.20142,0,0,0,0,0,2857706.055
566,Bristol Bay,Wood,2010,0,3.99E-09,2.92E-09,7.83E-09,0,2.27E-07,1307145.76,1776719.854,20585.25612,0,0,175481.7107,34609.12667,0,0,0,0,0,3314541.707
567,Bristol Bay,Wood,2011,0,0,6300.607527,0,0,1790.498837,1383003.788,2057086.573,8.07E-09,0,0,47806.70379,67158.02999,1026.234605,0,0,0,0,3564172.436
568,Bristol Bay,Wood,2012,0,0,9.02E-09,1229.232699,0,41826.11109,4798046.79,1989083.349,13532.94789,3882.600115,1627.168635,209067.5377,68012.31182,552.6163586,0,0,0,0,7126860.664
569,Bristol Bay,Wood,2013,0,0,4174.585982,0,0,10412.32299,2666460.351,2859736.746,1099.2044,0,1237.641826,214841.8576,58421.46148,0,0,0,0,0,5816384.172
570,Bristol Bay,Wood,2014,0,0,0,0,0,77215.24777,3133423.097,1384225.798,7.27E-09,0,2945.873414,105680.4513,1099.2044,0,0,0,0,0,4704589.671
571,Bristol Bay,Wood,2015,0,0,3134.833117,0,0,207823.4901,9677409.993,2368581.271,75.93284612,0,0,56375.81188,3.09E-08,0,0,0,912.5126091,0,12314313.84
572,Bristol Bay,Wood,2016,0,0,0,0,1.05E-06,163320.9392,20246491.97,3790598.521,975.109693,1.05E-06,0,57516.86877,52029.96738,0,0,0,0,0,24310933.38
573,Bristol Bay,Wood,2017,0,0,0,1.05E-06,1.05E-06,3.64E-09,8064807.008,2193179.144,120.9983737,1.05E-06,3535.255464,340940.0675,11853.3181,1.05E-06,0,0,0,1.05E-06,10614435.79
574,Bristol Bay,Wood,2018,0,0,1.05E-06,1.05E-06,1.02E-06,87517.70151,5724076.376,1013268.723,13005.46252,1.02E-06,4770.941856,38541.97143,75591.64565,1.05E-06,0,0,1.05E-06,1.05E-06,6956772.822
575,Bristol Bay,Wood,2019,0,1.05E-06,0.001795169,1.02E-06,NA,36289.02416,11139832.21,3475376.736,1524.596417,NA,0,429452.9548,183907.0625,1.02E-06,0,1.05E-06,1.05E-06,1.02E-06,15266382.59
576,Bristol Bay,Wood,2020,1.05E-06,1.05E-06,1.02E-06,NA,NA,8527.01645,7504564.422,5551956.452,NA,NA,3526.40259,1226114.099,1023509.848,NA,1.05E-06,1.05E-06,1.02E-06,NA,15318198.24
577,Bristol Bay,Wood,2021,1.05E-06,1.02E-06,NA,NA,NA,7208.086447,3376878.59,NA,NA,NA,1.05E-06,401733.6312,NA,NA,1.05E-06,1.02E-06,NA,NA,3785820.307
578,Bristol Bay,Wood,2022,1.02E-06,NA,NA,NA,NA,61995.91025,NA,NA,NA,NA,1337.224699,NA,NA,NA,1.02E-06,NA,NA,NA,63333.13495
579,Bristol Bay,Wood,2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
580,Bristol Bay,Wood,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
581,Bristol Bay,Wood,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
582,Bristol Bay,Wood,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
583,Bristol Bay,Wood,2027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
584,Bristol Bay,Wood,2028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
585,Columbia River,Bonneville Lock & Dam,1981,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
586,Columbia River,Bonneville Lock & Dam,1982,NA,NA,0,0,0,NA,NA,1732,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1732
587,Columbia River,Bonneville Lock & Dam,1983,NA,0,0,0,0,NA,150419,9094,0,0,NA,12143,158,0,NA,NA,NA,NA,171814
588,Columbia River,Bonneville Lock & Dam,1984,0,0,0,0,0,1461,21928,2611,0,0,585,2371,0,0,0,0,0,0,28956
589,Columbia River,Bonneville Lock & Dam,1985,0,0,0,0,0,24062,76905,13259,0,0,510,12805,0,0,0,0,0,0,127541
590,Columbia River,Bonneville Lock & Dam,1986,0,0,0,0,0,22999,58466,3809,0,0,1673,5384,210,0,0,0,0,0,92541
591,Columbia River,Bonneville Lock & Dam,1987,0,0,0,0,0,547,33993,5001,0,0,2057,3052,157,0,0,0,0,0,44807
592,Columbia River,Bonneville Lock & Dam,1988,0,0,0,0,0,298,29089,13678,0,0,523,7681,76,0,0,0,0,0,51345
593,Columbia River,Bonneville Lock & Dam,1989,0,0,0,0,0,7260,56355,5755,0,0,393,342,0,0,0,0,0,0,70105
594,Columbia River,Bonneville Lock & Dam,1990,0,0,0,0,0,4072,56044,8043,0,0,1958,15129,984,0,0,0,0,0,86230
595,Columbia River,Bonneville Lock & Dam,1991,0,0,0,0,0,5170,65510,8583,0,0,2894,5640,106,0,0,0,0,0,87903
596,Columbia River,Bonneville Lock & Dam,1992,0,0,0,0,0,0,1899,303,0,0,0,1503,95,0,0,0,0,0,3800
597,Columbia River,Bonneville Lock & Dam,1993,0,0,0,0,0,440,4860,1095,0,0,146,259,0,0,0,0,0,0,6800
598,Columbia River,Bonneville Lock & Dam,1994,0,0,0,0,0,2451,26262,2333,0,0,764,2110,341,0,0,0,0,0,34261
599,Columbia River,Bonneville Lock & Dam,1995,0,0,0,0,0,534,41379,7485,0,0,232,2343,70,0,0,0,0,0,52043
600,Columbia River,Bonneville Lock & Dam,1996,0,0,0,0,0,315,1373,559,0,0,298,1158,130,0,0,0,0,0,3833
601,Columbia River,Bonneville Lock & Dam,1997,0,0,0,0,0,2939,14403,598,0,0,194,760,118,0,0,0,0,0,19012
602,Columbia River,Bonneville Lock & Dam,1998,0,0,0,0,0,1558,88006,12394,0,0,466,424,0,0,0,0,0,0,102848
603,Columbia River,Bonneville Lock & Dam,1999,0,0,0,0,0,3825,92046,6887,0,0,427,8810,508,0,0,0,0,0,112503
604,Columbia River,Bonneville Lock & Dam,2000,0,0,0,0,0,1171,19533,6025,0,0,513,20446,343,0,0,1425,35,0,49491
605,Columbia River,Bonneville Lock & Dam,2001,0,0,0,0,0,458,12359,337,0,0,116,492,235,0,46,806,0,0,14849
606,Columbia River,Bonneville Lock & Dam,2002,0,0,0,0,0,9713,120481,5447,0,0,2373,784,0,0,5230,0,0,0,144028
607,Columbia River,Bonneville Lock & Dam,2003,0,0,0,0,0,1218,64751,6815,0,0,0,483,104,0,235,267,0,0,73873
608,Columbia River,Bonneville Lock & Dam,2004,0,0,0,0,0,804,23338,2665,0,0,783,5359,610,0,287,0,0,0,33846
609,Columbia River,Bonneville Lock & Dam,2005,0,0,0,0,0,201,7226,1080,0,0,734,2660,278,0,515,0,0,0,12694
610,Columbia River,Bonneville Lock & Dam,2006,0,0,0,0,0,9734,186773,10593,0,0,1482,6530,126,0,0,0,0,0,215238
611,Columbia River,Bonneville Lock & Dam,2007,0,0,0,0,0,15260,140752,10030,0,0,3687,6457,0,0,0,0,0,0,176186
612,Columbia River,Bonneville Lock & Dam,2008,0,0,0,0,0,18137,357747,20655,0,0,1758,11156,184,0,0,0,0,0,409637
613,Columbia River,Bonneville Lock & Dam,2009,0,0,0,0,0,6178,120868,6391,0,0,1413,7639,0,0,0,0,0,0,142489
614,Columbia River,Bonneville Lock & Dam,2010,0,0,0,0,0,32729,494616,24784,0,0,3721,5092,0,0,0,286,0,0,561228
615,Columbia River,Bonneville Lock & Dam,2011,0,0,0,0,0,6637,116445,3675,0,0,2475,11190,0,0,0,0,0,0,140422
616,Columbia River,Bonneville Lock & Dam,2012,0,0,0,0,0,32198,518152,28086,0,0,889,4419,0,0,0,0,0,0,583744
617,Columbia River,Bonneville Lock & Dam,2013,0,0,0,0,0,87497,478970,36621,0,0,433,2089,0,0,0,0,0,0,605610
618,Columbia River,Bonneville Lock & Dam,2014,0,0,0,0,0,692,301578,32300,0,0,869,1828,0,0,0,0,0,0,337267
619,Columbia River,Bonneville Lock & Dam,2015,0,0,0,0,0,2471,43014,3208,0,0,0,351,0,0,0,0,0,0,49044
620,Columbia River,Bonneville Lock & Dam,2016,0,0,0,0,0,11400,185170,763,0,0,629,1816,41,0,0,78,0,0,199897
621,Columbia River,Bonneville Lock & Dam,2017,0,0,0,0,0,696,10880,591,0,0,2294,2896,0,0,476,0,0,0,17833
622,Columbia River,Bonneville Lock & Dam,2018,0,0,0,0,0,34333,337115,20844,0,0,14092,682,0,0,41,0,0,0,407107
623,Columbia River,Bonneville Lock & Dam,2019,0,0,0,0,0,2943,87103,14244,0,0,409,988,0,0,0,0,0,0,105687
624,Columbia River,Bonneville Lock & Dam,2020,0,0,0,0,NA,41393,628929,33729,0,NA,1437,2773,0,0,0,0,0,0,708261
625,Columbia River,Bonneville Lock & Dam,2021,0,0,0,NA,NA,13084,249066,18575,NA,NA,4224,13943,200,NA,0,0,0,NA,299092
626,Columbia River,Bonneville Lock & Dam,2022,0,0,NA,NA,NA,30066,706422,NA,NA,NA,744,9630,NA,NA,0,0,NA,NA,746862
627,Columbia River,Bonneville Lock & Dam,2023,0,NA,NA,NA,NA,11687,NA,NA,NA,NA,9395,NA,NA,NA,0,NA,NA,NA,21082
628,Columbia River,Bonneville Lock & Dam,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
629,Columbia River,Bonneville Lock & Dam,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
630,Columbia River,Bonneville Lock & Dam,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
631,Fraser River,Chilko,1949,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
632,Fraser River,Chilko,1950,0,0,0,0,NA,32000,1643062,11182,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1686244
633,Fraser River,Chilko,1951,0,0,0,0,NA,3732,560635,10368,0,0,6131,254316,1282,NA,NA,NA,NA,NA,836464
634,Fraser River,Chilko,1952,0,0,0,0,NA,1489,183278,4705,0,0,621,46358,1424,NA,NA,0,NA,NA,237875
635,Fraser River,Chilko,1953,0,0,0,0,NA,3925,644911,20763,0,0,954,15449,0,NA,NA,0,NA,NA,686002
636,Fraser River,Chilko,1954,0,0,0,0,NA,18732,1763929,35975,0,0,5004,74115,3609,NA,NA,0,NA,NA,1901364
637,Fraser River,Chilko,1955,0,0,0,0,NA,1172,514554,14004,0,0,114,38833,893,NA,NA,0,NA,NA,569570
638,Fraser River,Chilko,1956,0,0,0,0,NA,12234,632132,4415,0,0,2583,86362,781,NA,NA,0,NA,NA,738507
639,Fraser River,Chilko,1957,0,0,0,0,NA,32418,1407963,31011,0,0,2844,58891,2233,NA,NA,0,NA,NA,1535360
640,Fraser River,Chilko,1958,0,0,0,0,NA,13905,2379854,16684,0,0,1373,40510,0,NA,NA,0,NA,NA,2452326
641,Fraser River,Chilko,1959,0,0,0,0,NA,76,117362,3149,0,0,75,25152,0,NA,NA,0,NA,NA,145814
642,Fraser River,Chilko,1960,0,0,0,0,NA,4055,278320,13613,0,0,63,17578,0,NA,NA,0,NA,NA,313629
643,Fraser River,Chilko,1961,0,0,0,0,NA,23792,2080497,18659,0,0,1711,130581,5091,NA,NA,0,NA,NA,2260331
644,Fraser River,Chilko,1962,0,0,0,0,NA,5472,958877,5980,0,0,1272,88363,0,NA,NA,0,NA,NA,1059964
645,Fraser River,Chilko,1963,0,0,0,0,NA,256,52713,11583,0,0,1045,81961,0,NA,NA,0,NA,NA,147558
646,Fraser River,Chilko,1964,0,0,0,0,NA,10657,960609,13582,0,0,409,4492,0,NA,NA,0,NA,NA,989749
647,Fraser River,Chilko,1965,0,0,0,0,NA,37579,1112861,4045,0,0,0,696,18,NA,NA,0,NA,NA,1155199
648,Fraser River,Chilko,1966,0,0,0,0,NA,7252,1818921,55810,0,0,3971,47006,841,NA,NA,0,NA,NA,1933801
649,Fraser River,Chilko,1967,0,0,0,0,NA,1787,138555,2360,0,0,1343,156756,0,NA,NA,0,NA,NA,300801
650,Fraser River,Chilko,1968,0,0,0,0,NA,26456,744469,27636,0,0,1782,14460,0,NA,NA,0,NA,NA,814803
651,Fraser River,Chilko,1969,0,0,0,0,NA,28734,1933329,23351,0,0,1479,89160,0,NA,NA,0,NA,NA,2076053
652,Fraser River,Chilko,1970,0,0,0,0,NA,46952,2349375,21925,0,0,5300,13996,0,NA,NA,0,NA,NA,2437548
653,Fraser River,Chilko,1971,0,0,0,0,NA,4126,369954,15839,0,0,1108,55581,1128,NA,NA,0,NA,NA,447736
654,Fraser River,Chilko,1972,0,0,0,0,NA,16775,630046,1084,0,0,294,12146,0,NA,NA,0,NA,NA,660345
655,Fraser River,Chilko,1973,0,0,0,0,NA,58786,740253,0,0,0,5423,41128,0,NA,NA,0,NA,NA,845590
656,Fraser River,Chilko,1974,0,0,0,0,NA,42709,1947465,34424,0,0,13222,40581,0,NA,NA,0,NA,NA,2078401
657,Fraser River,Chilko,1975,0,0,0,0,NA,8835,200775,6807,0,0,1309,83501,166,NA,NA,0,NA,NA,301393
658,Fraser River,Chilko,1976,0,0,0,0,NA,26487,641497,4312,0,0,2893,27243,1744,NA,NA,0,NA,NA,704176
659,Fraser River,Chilko,1977,0,0,0,0,NA,22821,1389008,7375,0,0,3815,36356,0,NA,NA,0,NA,NA,1459375
660,Fraser River,Chilko,1978,0,0,0,0,NA,8457,1650944,25168,0,0,20230,73812,390,NA,NA,0,NA,NA,1779001
661,Fraser River,Chilko,1979,0,0,0,0,NA,3346,190527,2743,0,0,334,14210,0,NA,NA,0,NA,NA,211160
662,Fraser River,Chilko,1980,0,0,0,0,NA,8616,1169034,77743,0,0,0,2584,0,NA,NA,0,NA,NA,1257977
663,Fraser River,Chilko,1981,0,0,0,0,NA,9358,1615466,72206,0,0,397,9789,0,NA,NA,0,NA,NA,1707216
664,Fraser River,Chilko,1982,0,0,0,0,NA,12504,3920494,473961,0,0,1371,15308,7804,NA,NA,0,NA,NA,4431442
665,Fraser River,Chilko,1983,0,0,0,0,NA,1722,180656,4547,0,0,414,32179,2375,NA,NA,0,NA,NA,221893
666,Fraser River,Chilko,1984,0,0,0,0,NA,52424,1355953,131741,0,0,2919,18862,0,NA,NA,0,NA,NA,1561899
667,Fraser River,Chilko,1985,0,0,0,0,NA,45476,1717330,36418,0,0,182,57505,1412,NA,NA,0,NA,NA,1858323
668,Fraser River,Chilko,1986,0,0,0,0,NA,11108,500714,2890,0,0,5243,310875,4399,NA,NA,0,NA,NA,835229
669,Fraser River,Chilko,1987,0,0,0,0,NA,970,366037,184400,0,0,1951,153893,5802,NA,NA,0,NA,NA,713053
670,Fraser River,Chilko,1988,0,0,0,0,NA,47835,4413216,279555,0,0,1563,18862,1136,NA,NA,0,NA,NA,4762167
671,Fraser River,Chilko,1989,0,0,0,0,NA,11552,4032356,316979,0,0,335,54465,5033,NA,NA,0,NA,NA,4420720
672,Fraser River,Chilko,1990,0,0,0,0,NA,2697,2979547,157913,0,0,863,56111,2975,NA,NA,0,NA,NA,3200106
673,Fraser River,Chilko,1991,0,0,0,0,NA,11841,3015024,86942,0,0,797,155406,0,NA,NA,0,NA,NA,3270010
674,Fraser River,Chilko,1992,0,0,0,0,NA,13262,2412516,178745,0,0,0,3564,0,NA,NA,0,NA,NA,2608087
675,Fraser River,Chilko,1993,0,0,0,0,NA,4495,1126703,128342,0,0,4715,19347,0,NA,NA,0,NA,NA,1283602
676,Fraser River,Chilko,1994,0,0,0,0,NA,3754,1773513,78754,0,0,537,122472,0,NA,NA,0,NA,NA,1979030
677,Fraser River,Chilko,1995,0,0,0,0,NA,18173,3380892,548667,0,0,614,9714,0,NA,NA,0,NA,NA,3958060
678,Fraser River,Chilko,1996,0,0,0,0,NA,10606,1331935,72717,0,0,208,15931,0,NA,NA,0,NA,NA,1431397
679,Fraser River,Chilko,1997,0,0,0,0,NA,2778,1045307,179013,0,0,184,4545,0,NA,NA,0,NA,NA,1231827
680,Fraser River,Chilko,1998,0,0,0,0,NA,359,1175834,159331,0,0,36,44788,2414,NA,NA,0,NA,NA,1382762
681,Fraser River,Chilko,1999,0,0,0,0,NA,222,663879,204615,0,0,0,26555,1811,NA,NA,0,NA,NA,897082
682,Fraser River,Chilko,2000,0,0,0,0,NA,1084,423716,73801,0,0,0,16297,0,NA,NA,0,NA,NA,514898
683,Fraser River,Chilko,2001,0,0,0,0,NA,2228,1449980,109275,0,0,0,34730,3035,NA,NA,0,NA,NA,1599248
684,Fraser River,Chilko,2002,0,0,0,0,NA,3918,424960,27152,0,0,0,9106,0,NA,NA,0,NA,NA,465136
685,Fraser River,Chilko,2003,0,0,0,0,NA,176,1001606,89122,0,0,59,42236,3565,NA,NA,0,NA,NA,1136764
686,Fraser River,Chilko,2004,0,0,0,0,NA,4514,1119367,106118,0,0,0,67732,0,NA,NA,0,NA,NA,1297731
687,Fraser River,Chilko,2005,0,0,0,0,NA,557,321849,29357,0,0,0,8734,554,NA,NA,0,NA,NA,361051
688,Fraser River,Chilko,2006,0,0,0,0,NA,854,388845,35584,0,0,0,30465,2432,NA,NA,0,NA,NA,458180
689,Fraser River,Chilko,2007,0,0,0,0,NA,720,262920,27406,0,0,0,2432,0,NA,NA,0,NA,NA,293478
690,Fraser River,Chilko,2008,0,0,0,0,NA,5283,4462878,405912,0,0,216,46387,0,NA,NA,0,NA,NA,4920676
691,Fraser River,Chilko,2009,0,0,0,0,NA,2996,1164212,20850,0,0,369,119441,0,NA,NA,0,NA,NA,1307868
692,Fraser River,Chilko,2010,0,0,0,0,NA,2364,496271,59565,0,0,537,32863,0,NA,NA,0,NA,NA,591600
693,Fraser River,Chilko,2011,0,0,0,0,NA,1271,1628663,221342,0,0,0,15361,0,NA,NA,0,NA,NA,1866637
694,Fraser River,Chilko,2012,0,0,0,0,NA,44119,2637175,111174,629,0,0,0,2699,NA,NA,0,NA,NA,2795796
695,Fraser River,Chilko,2013,0,0,0,0,NA,3493,878488,87631,0,0,1164,6829,0,NA,NA,0,NA,NA,977605
696,Fraser River,Chilko,2014,0,0,0,0,NA,2479,195956,34088,0,0,0,2504,0,NA,NA,0,NA,NA,235027
697,Fraser River,Chilko,2015,0,0,0,0,NA,905,426237,51474,0,0,0,0,0,NA,NA,0,NA,NA,478616
698,Fraser River,Chilko,2016,0,0,0,0,NA,2932,1555820,84808,0,0,0,0,0,NA,NA,0,NA,NA,1643560
699,Fraser River,Chilko,2017,0,0,0,0,NA,1480,164957,48227,0,0,0,1422,154,NA,NA,0,NA,NA,216240
700,Fraser River,Chilko,2018,0,0,0,0,NA,157,26869,8291,0,NA,104,1112,0,NA,NA,0,NA,NA,36533
701,Fraser River,Chilko,2019,0,0,0,NA,NA,1149,1106873,40082,NA,NA,0,4608,0,NA,NA,0,NA,NA,1152712
702,Fraser River,Chilko,2020,0,0,NA,NA,NA,19531,1567086,96320,NA,NA,254,0,NA,NA,NA,0,NA,NA,1683191
703,Fraser River,Chilko,2021,0,NA,NA,NA,NA,83,447000,10567,NA,NA,0,32680,NA,NA,NA,NA,NA,NA,490330
704,Fraser River,Chilko,2022,NA,NA,NA,NA,NA,NA,87217,NA,NA,NA,NA,11460,NA,NA,NA,NA,NA,NA,98677
705,Fraser River,Chilko,2023,NA,NA,NA,NA,NA,5953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5953
706,Fraser River,Chilko,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
707,Fraser River,Chilko,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
708,Fraser River,Chilko,2026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
709,Fraser River,Late Stuart,1949,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
710,Fraser River,Late Stuart,1950,0,0,0,0,NA,0,327,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,327
711,Fraser River,Late Stuart,1951,0,0,0,0,NA,3433,1526554,0,0,0,0,0,0,NA,NA,NA,NA,NA,1529987
712,Fraser River,Late Stuart,1952,0,0,0,0,NA,591,36671,2419,0,0,0,215,0,NA,NA,0,NA,NA,39896
713,Fraser River,Late Stuart,1953,0,0,0,0,NA,0,56085,7559,0,0,0,0,0,NA,NA,0,NA,NA,63644
714,Fraser River,Late Stuart,1954,0,0,0,0,NA,86,3858,29,0,0,0,166,0,NA,NA,0,NA,NA,4139
715,Fraser River,Late Stuart,1955,0,0,0,0,NA,830,1548072,1470,0,0,0,0,0,NA,NA,0,NA,NA,1550372
716,Fraser River,Late Stuart,1956,0,0,0,0,NA,150,135111,2704,0,0,0,1867,0,NA,NA,0,NA,NA,139832
717,Fraser River,Late Stuart,1957,0,0,0,0,NA,29,50196,1120,0,0,0,0,0,NA,NA,0,NA,NA,51345
718,Fraser River,Late Stuart,1958,0,0,0,0,NA,0,13472,32630,0,0,0,0,0,NA,NA,0,NA,NA,46102
719,Fraser River,Late Stuart,1959,0,0,0,0,NA,874,1327094,1916,0,0,0,0,0,NA,NA,0,NA,NA,1329884
720,Fraser River,Late Stuart,1960,0,0,0,0,NA,672,53044,961,0,0,0,0,0,NA,NA,0,NA,NA,54677
721,Fraser River,Late Stuart,1961,0,0,0,0,NA,67,6092,1233,0,0,0,0,0,NA,NA,0,NA,NA,7392
722,Fraser River,Late Stuart,1962,0,0,0,0,NA,27,6658,2932,0,0,0,0,0,NA,NA,0,NA,NA,9617
723,Fraser River,Late Stuart,1963,0,0,0,0,NA,143,770385,7535,0,0,0,0,0,NA,NA,0,NA,NA,778063
724,Fraser River,Late Stuart,1964,0,0,0,0,NA,45,43107,1917,0,0,0,415,0,NA,NA,0,NA,NA,45484
725,Fraser River,Late Stuart,1965,0,0,0,0,NA,25,11911,113,0,0,0,0,0,NA,NA,0,NA,NA,12049
726,Fraser River,Late Stuart,1966,0,0,0,0,NA,60,1806,1235,0,0,0,0,0,NA,NA,0,NA,NA,3101
727,Fraser River,Late Stuart,1967,0,0,0,0,NA,228,1102448,21752,0,0,0,0,0,NA,NA,0,NA,NA,1124428
728,Fraser River,Late Stuart,1968,0,0,0,0,NA,274,71954,1851,0,0,0,91,0,NA,NA,0,NA,NA,74170
729,Fraser River,Late Stuart,1969,0,0,0,0,NA,224,6294,10038,0,0,0,0,0,NA,NA,0,NA,NA,16556
730,Fraser River,Late Stuart,1970,0,0,0,0,NA,0,27393,3906,0,0,0,0,0,NA,NA,0,NA,NA,31299
731,Fraser River,Late Stuart,1971,0,0,0,0,NA,2756,1602892,19888,0,0,0,0,0,NA,NA,0,NA,NA,1625536
732,Fraser River,Late Stuart,1972,0,0,0,0,NA,318,70520,0,0,0,54,0,0,NA,NA,0,NA,NA,70892
733,Fraser River,Late Stuart,1973,0,0,0,0,NA,1243,65527,0,0,0,0,0,0,NA,NA,0,NA,NA,66770
734,Fraser River,Late Stuart,1974,0,0,0,0,NA,0,16180,2586,0,0,0,0,0,NA,NA,0,NA,NA,18766
735,Fraser River,Late Stuart,1975,0,0,0,0,NA,290,658158,5807,0,0,0,0,0,NA,NA,0,NA,NA,664255
736,Fraser River,Late Stuart,1976,0,0,0,0,NA,855,48593,1268,0,0,0,1843,0,NA,NA,0,NA,NA,52559
737,Fraser River,Late Stuart,1977,0,0,0,0,NA,541,214097,478,0,0,0,0,0,NA,NA,0,NA,NA,215116
738,Fraser River,Late Stuart,1978,0,0,0,0,NA,0,3339,0,0,0,0,0,0,NA,NA,0,NA,NA,3339
739,Fraser River,Late Stuart,1979,0,0,0,0,NA,104,1313861,43776,0,0,0,0,0,NA,NA,0,NA,NA,1357741
740,Fraser River,Late Stuart,1980,0,0,0,0,NA,699,69820,8928,0,0,0,0,0,NA,NA,0,NA,NA,79447
